web-scraper-order,web-scraper-start-url,name,price,adress,im_link-src
"1717200886-402","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","160 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2439253_uploaded_image1_1594746289.jpg"
"1717200886-403","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","185 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2439058_uploaded_image1_1594743848.jpg"
"1717200886-404","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","250CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2438149_uploaded_image1_1594732078.jpg"
"1717200886-405","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","900 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2437751_uploaded_image1_1594727943.jpg"
"1717200886-406","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","900 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2437286_uploaded_image1_1594723037.jpg"
"1717200886-407","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","160 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_2436968_uploaded_image1_1594717626.jpg"
"1717200886-408","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","600 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2436209_uploaded_image1_1594686949.jpg"
"1717200886-409","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","150 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2436197_uploaded_image1_1594686613.jpg"
"1717200886-410","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","450 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2435561_uploaded_image1_1594671583.jpg"
"1717200886-411","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton tabaski","350 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2435322_uploaded_image1_1594666955.jpg"
"1717200886-412","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons de  tabaski","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2434734_uploaded_image1_1594656926.jpg"
"1717200886-413","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2434190_uploaded_image1_1594649126.jpg"
"1717200886-414","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2433273_uploaded_image1_1594639450.jpg"
"1717200886-415","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","350 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2433258_uploaded_image1_1594639349.jpg"
"1717200886-416","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","350 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2433249_uploaded_image1_1594639274.jpg"
"1717200886-417","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","120 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2432088_uploaded_image1_1594612779.jpg"
"1717200886-418","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","130 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2432085_uploaded_image1_1594612674.jpg"
"1717200886-419","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","160CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2431461_uploaded_image1_1594589547.jpg"
"1717200886-420","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","180CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2431453_uploaded_image1_1594589413.jpg"
"1717200886-421","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","350CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2431439_uploaded_image1_1594589116.jpg"
"1717200886-422","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","195 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2431074_uploaded_image1_1594580584.jpg"
"1717200886-423","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","400 000CFA","Sénégal","https://images.coinafrique.com/thumb_2429932_uploaded_image1_1594557484.21.jpeg"
"1717200886-424","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2429746_uploaded_image1_1594553525.jpg"
"1717200886-425","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","500 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2429176_uploaded_image1_1594537800.jpg"
"1717200886-426","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428888_uploaded_image1_1594515825.29.jpeg"
"1717200886-427","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428886_uploaded_image1_1594515782.61.jpeg"
"1717200886-428","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428884_uploaded_image1_1594515746.06.jpeg"
"1717200886-429","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428879_uploaded_image1_1594515700.68.jpeg"
"1717200886-430","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428876_uploaded_image1_1594515661.97.jpeg"
"1717200886-431","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428874_uploaded_image1_1594515632.97.jpeg"
"1717200892-432","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat pur sang","1 000 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2645562_uploaded_image1_1600821694.jpg"
"1717200892-433","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton métisse Ladoum Azawat","175 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639328_uploaded_image1_1600604046.jpg"
"1717200892-434","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","850 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2638675_uploaded_image1_1600558405.jpg"
"1717200892-435","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum pur sang","4 000 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2638276_uploaded_image1_1600545322.jpg"
"1717200892-436","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","650 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2637096_uploaded_image1_1600510099.jpg"
"1717200892-437","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum pur-sang","350 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_2636994_uploaded_image1_1600508167.jpg"
"1717200892-438","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","1 700 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2628237_uploaded_image1_1600190177.jpg"
"1717200892-439","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton azawat","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2628137_uploaded_image1_1600186458.jpg"
"1717200892-440","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","1 000 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2624094_uploaded_image1_1600052514.jpg"
"1717200892-441","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","290 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2623905_uploaded_image1_1600038049.jpg"
"1717200892-442","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","700 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2608018_uploaded_image1_1599498878.jpg"
"1717200892-443","https://sn.coinafrique.com/categorie/moutons?page=10","Femelle Ladoum","200 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2604229_uploaded_image1_1599359051.jpg"
"1717200892-444","https://sn.coinafrique.com/categorie/moutons?page=10","Mâle ladoum","5 000 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2586236_uploaded_image1_1598793448.jpg"
"1717200892-445","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2572412_uploaded_image1_1598286311.jpg"
"1717200892-446","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2566400_uploaded_image1_1598095170.jpg"
"1717200892-447","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2557732_uploaded_image1_1597850064.jpg"
"1717200892-448","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2547237_uploaded_image1_1597541401.jpg"
"1717200892-449","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","200 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2542950_uploaded_image1_1597407503.jpg"
"1717200892-450","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","200 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2542938_uploaded_image1_1597407288.jpg"
"1717200892-451","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","155 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2541479_uploaded_image1_1597356720.jpg"
"1717200892-452","https://sn.coinafrique.com/categorie/moutons?page=10","Géniteur ladoum","400 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2533552_uploaded_image1_1597149378.jpg"
"1717200892-453","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","900 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2523326_uploaded_image1_1596842110.jpg"
"1717200892-454","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","375 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2513524_uploaded_image1_1596584259.jpg"
"1717200892-455","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2501403_uploaded_image1_1596222151.jpg"
"1717200892-456","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2497126_uploaded_image1_1596063608.jpg"
"1717200892-457","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2496594_uploaded_image1_1596049847.jpg"
"1717200892-458","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2496577_uploaded_image1_1596049524.jpg"
"1717200892-459","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","235 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2496283_uploaded_image1_1596043331.jpg"
"1717200892-460","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","125 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2495993_uploaded_image1_1596037794.jpg"
"1717200892-461","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","290 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2495989_uploaded_image1_1596037715.jpg"
"1717200892-462","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","400CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2495680_uploaded_image1_1596032109.jpg"
"1717200892-463","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","800 000CFA","Saint-Louis, Sénégal","https://images.coinafrique.com/thumb_2495384_uploaded_image1_1596026626.jpg"
"1717200892-464","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","150 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2494553_uploaded_image1_1596015216.jpg"
"1717200892-465","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","950 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2493619_uploaded_image1_1595976179.jpg"
"1717200892-466","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","180 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2491349_uploaded_image1_1595932714.jpg"
"1717200892-467","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","275 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2488569_uploaded_image1_1595858646.jpg"
"1717200892-468","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","650 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2487484_uploaded_image1_1595843120.jpg"
"1717200892-469","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","200 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2487408_uploaded_image1_1595841920.jpg"
"1717200892-470","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","120 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2487271_uploaded_image1_1595839511.jpg"
"1717200892-471","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","190 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2486092_uploaded_image1_1595792898.jpg"
"1717200892-472","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2484036_uploaded_image1_1595732124.jpg"
"1717200892-473","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2484035_uploaded_image1_1595732058.jpg"
"1717200892-474","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2484034_uploaded_image1_1595731974.jpg"
"1717200892-475","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2484033_uploaded_image1_1595731898.jpg"
"1717200892-476","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2484032_uploaded_image1_1595731823.jpg"
"1717200892-477","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482759_uploaded_image1_1595694878.jpg"
"1717200892-478","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","300 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482666_uploaded_image1_1595692369.jpg"
"1717200892-479","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","299 999CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482541_uploaded_image1_1595689964.jpg"
"1717200892-480","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2482513_uploaded_image1_1595689410.jpg"
"1717200892-481","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton élevage","210 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2482497_uploaded_image1_1595689095.jpg"
"1717200892-482","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","210 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2482469_uploaded_image1_1595688795.jpg"
